DATETIME
14/09/16 20
14/09/16 21
14/09/16 22
14/09/16 23
15/09/16 00
15/09/16 01
15/09/16 02
15/09/16 03
15/09/16 04
15/09/16 05
15/09/16 06
15/09/16 07
15/09/16 08
15/09/16 09
15/09/16 10
15/09/16 11
15/09/16 12
15/09/16 13
15/09/16 14
15/09/16 15
15/09/16 16
15/09/16 17
15/09/16 18
15/09/16 19
15/09/16 20
15/09/16 21
15/09/16 22
15/09/16 23
16/09/16 00
16/09/16 01
16/09/16 02
16/09/16 03
16/09/16 04
16/09/16 05
16/09/16 06
16/09/16 07
16/09/16 08
16/09/16 09
16/09/16 10
16/09/16 11
16/09/16 12
16/09/16 13
16/09/16 14
16/09/16 15
16/09/16 16
16/09/16 17
16/09/16 18
16/09/16 19
16/09/16 20
16/09/16 21
16/09/16 22
16/09/16 23
17/09/16 00
17/09/16 01
17/09/16 02
17/09/16 03
17/09/16 04
17/09/16 05
17/09/16 06
17/09/16 07
17/09/16 08
17/09/16 09
17/09/16 10
17/09/16 11
17/09/16 12
17/09/16 13
17/09/16 14
17/09/16 15
17/09/16 16
17/09/16 17
17/09/16 18
17/09/16 19
17/09/16 20
17/09/16 21
17/09/16 22
17/09/16 23
18/09/16 00
18/09/16 01
18/09/16 02
18/09/16 03
18/09/16 04
18/09/16 05
18/09/16 06
18/09/16 07
18/09/16 08
18/09/16 09
18/09/16 10
18/09/16 11
18/09/16 12
18/09/16 13
18/09/16 14
18/09/16 15
18/09/16 16
18/09/16 17
18/09/16 18
18/09/16 19
18/09/16 20
18/09/16 21
18/09/16 22
18/09/16 23
19/09/16 00
19/09/16 01
19/09/16 02
19/09/16 03
19/09/16 04
19/09/16 05
19/09/16 06
19/09/16 07
19/09/16 08
19/09/16 09
19/09/16 10
19/09/16 11
19/09/16 12
19/09/16 13
19/09/16 14
19/09/16 15
19/09/16 16
19/09/16 17
19/09/16 18
19/09/16 19
19/09/16 20
19/09/16 21
19/09/16 22
19/09/16 23
20/09/16 00
20/09/16 01
20/09/16 02
20/09/16 03
20/09/16 04
20/09/16 05
20/09/16 06
20/09/16 07
20/09/16 08
20/09/16 09
20/09/16 10
20/09/16 11
20/09/16 12
20/09/16 13
20/09/16 14
20/09/16 15
20/09/16 16
20/09/16 17
20/09/16 18
20/09/16 19
20/09/16 20
20/09/16 21
20/09/16 22
20/09/16 23
21/09/16 00
21/09/16 01
21/09/16 02
21/09/16 03
21/09/16 04
21/09/16 05
21/09/16 06
21/09/16 07
21/09/16 08
21/09/16 09
21/09/16 10
21/09/16 11
21/09/16 12
21/09/16 13
21/09/16 14
21/09/16 15
21/09/16 16
21/09/16 17
21/09/16 18
21/09/16 19
21/09/16 20
21/09/16 21
21/09/16 22
21/09/16 23
22/09/16 00
22/09/16 01
22/09/16 02
22/09/16 03
22/09/16 04
22/09/16 05
22/09/16 06
22/09/16 07
22/09/16 08
22/09/16 09
22/09/16 10
22/09/16 11
22/09/16 12
22/09/16 13
22/09/16 14
22/09/16 15
22/09/16 16
22/09/16 17
22/09/16 18
22/09/16 19
22/09/16 20
22/09/16 21
22/09/16 22
22/09/16 23
23/09/16 00
23/09/16 01
23/09/16 02
23/09/16 03
23/09/16 04
23/09/16 05
23/09/16 06
23/09/16 07
23/09/16 08
23/09/16 09
23/09/16 10
23/09/16 11
23/09/16 12
23/09/16 13
23/09/16 14
23/09/16 15
23/09/16 16
23/09/16 17
23/09/16 18
23/09/16 19
23/09/16 20
23/09/16 21
23/09/16 22
23/09/16 23
24/09/16 00
24/09/16 01
24/09/16 02
24/09/16 03
24/09/16 04
24/09/16 05
24/09/16 06
24/09/16 07
24/09/16 08
24/09/16 09
24/09/16 10
24/09/16 11
24/09/16 12
24/09/16 13
24/09/16 14
24/09/16 15
24/09/16 16
24/09/16 17
24/09/16 18
24/09/16 19
24/09/16 20
24/09/16 21
24/09/16 22
24/09/16 23
25/09/16 00
25/09/16 01
25/09/16 02
25/09/16 03
25/09/16 04
25/09/16 05
25/09/16 06
25/09/16 07
25/09/16 08
25/09/16 09
25/09/16 10
25/09/16 11
25/09/16 12
25/09/16 13
25/09/16 14
25/09/16 15
25/09/16 16
25/09/16 17
25/09/16 18
25/09/16 19
25/09/16 20
25/09/16 21
25/09/16 22
25/09/16 23
26/09/16 00
26/09/16 01
26/09/16 02
26/09/16 03
26/09/16 04
26/09/16 05
26/09/16 06
26/09/16 07
26/09/16 08
26/09/16 09
26/09/16 10
26/09/16 11
26/09/16 12
26/09/16 13
26/09/16 14
26/09/16 15
26/09/16 16
26/09/16 17
26/09/16 18
26/09/16 19
26/09/16 20
26/09/16 21
26/09/16 22
26/09/16 23
27/09/16 00
27/09/16 01
27/09/16 02
27/09/16 03
27/09/16 04
27/09/16 05
27/09/16 06
27/09/16 07
27/09/16 08
27/09/16 09
27/09/16 10
27/09/16 11
27/09/16 12
27/09/16 13
27/09/16 14
27/09/16 15
27/09/16 16
27/09/16 17
27/09/16 18
27/09/16 19
27/09/16 20
27/09/16 21
27/09/16 22
27/09/16 23
28/09/16 00
28/09/16 01
28/09/16 02
28/09/16 03
28/09/16 04
28/09/16 05
28/09/16 06
28/09/16 07
28/09/16 08
28/09/16 09
28/09/16 10
28/09/16 11
28/09/16 12
28/09/16 13
28/09/16 14
28/09/16 15
28/09/16 16
28/09/16 17
28/09/16 18
28/09/16 19
28/09/16 20
28/09/16 21
28/09/16 22
28/09/16 23
29/09/16 00
29/09/16 01
29/09/16 02
29/09/16 03
29/09/16 04
29/09/16 05
29/09/16 06
29/09/16 07
29/09/16 08
29/09/16 09
29/09/16 10
29/09/16 11
29/09/16 12
29/09/16 13
29/09/16 14
29/09/16 15
29/09/16 16
29/09/16 17
29/09/16 18
29/09/16 19
29/09/16 20
29/09/16 21
29/09/16 22
29/09/16 23
30/09/16 00
30/09/16 01
30/09/16 02
30/09/16 03
30/09/16 04
30/09/16 05
30/09/16 06
30/09/16 07
30/09/16 08
30/09/16 09
30/09/16 10
30/09/16 11
30/09/16 12
30/09/16 13
30/09/16 14
30/09/16 15
30/09/16 16
30/09/16 17
30/09/16 18
30/09/16 19
30/09/16 20
30/09/16 21
30/09/16 22
30/09/16 23
01/10/16 00
01/10/16 01
01/10/16 02
01/10/16 03
01/10/16 04
01/10/16 05
01/10/16 06
01/10/16 07
01/10/16 08
01/10/16 09
01/10/16 10
01/10/16 11
01/10/16 12
01/10/16 13
01/10/16 14
01/10/16 15
01/10/16 16
01/10/16 17
01/10/16 18
01/10/16 19
01/10/16 20
01/10/16 21
01/10/16 22
01/10/16 23
02/10/16 00
02/10/16 01
02/10/16 02
02/10/16 03
02/10/16 04
02/10/16 05
02/10/16 06
02/10/16 07
02/10/16 08
02/10/16 09
02/10/16 10
02/10/16 11
02/10/16 12
02/10/16 13
02/10/16 14
02/10/16 15
02/10/16 16
02/10/16 17
02/10/16 18
02/10/16 19
02/10/16 20
02/10/16 21
02/10/16 22
02/10/16 23
03/10/16 00
03/10/16 01
03/10/16 02
03/10/16 03
03/10/16 04
03/10/16 05
03/10/16 06
03/10/16 07
03/10/16 08
03/10/16 09
03/10/16 10
03/10/16 11
03/10/16 12
03/10/16 13
03/10/16 14
03/10/16 15
03/10/16 16
03/10/16 17
03/10/16 18
03/10/16 19
03/10/16 20
03/10/16 21
03/10/16 22
03/10/16 23
04/10/16 00
04/10/16 01
04/10/16 02
04/10/16 03
04/10/16 04
04/10/16 05
04/10/16 06
04/10/16 07
04/10/16 08
04/10/16 09
04/10/16 10
04/10/16 11
04/10/16 12
04/10/16 13
04/10/16 14
04/10/16 15
04/10/16 16
04/10/16 17
04/10/16 18
04/10/16 19
04/10/16 20
04/10/16 21
04/10/16 22
04/10/16 23
05/10/16 00
05/10/16 01
05/10/16 02
05/10/16 03
05/10/16 04
05/10/16 05
05/10/16 06
05/10/16 07
05/10/16 08
05/10/16 09
05/10/16 10
05/10/16 11
05/10/16 12
05/10/16 13
05/10/16 14
05/10/16 15
05/10/16 16
05/10/16 17
05/10/16 18
05/10/16 19
05/10/16 20
05/10/16 21
05/10/16 22
05/10/16 23
06/10/16 00
06/10/16 01
06/10/16 02
06/10/16 03
06/10/16 04
06/10/16 05
06/10/16 06
06/10/16 07
06/10/16 08
06/10/16 09
06/10/16 10
06/10/16 11
06/10/16 12
06/10/16 13
06/10/16 14
06/10/16 15
06/10/16 16
06/10/16 17
06/10/16 18
06/10/16 19
06/10/16 20
06/10/16 21
06/10/16 22
06/10/16 23
07/10/16 00
07/10/16 01
07/10/16 02
07/10/16 03
07/10/16 04
07/10/16 05
07/10/16 06
07/10/16 07
07/10/16 08
07/10/16 09
07/10/16 10
07/10/16 11
07/10/16 12
07/10/16 13
07/10/16 14
07/10/16 15
07/10/16 16
07/10/16 17
07/10/16 18
07/10/16 19
07/10/16 20
07/10/16 21
07/10/16 22
07/10/16 23
08/10/16 00
08/10/16 01
08/10/16 02
08/10/16 03
08/10/16 04
08/10/16 05
08/10/16 06
08/10/16 07
08/10/16 08
08/10/16 09
08/10/16 10
08/10/16 11
08/10/16 12
08/10/16 13
08/10/16 14
08/10/16 15
08/10/16 16
08/10/16 17
08/10/16 18
08/10/16 19
08/10/16 20
08/10/16 21
08/10/16 22
08/10/16 23
09/10/16 00
09/10/16 01
09/10/16 02
09/10/16 03
09/10/16 04
09/10/16 05
09/10/16 06
09/10/16 07
09/10/16 08
09/10/16 09
09/10/16 10
09/10/16 11
09/10/16 12
09/10/16 13
09/10/16 14
09/10/16 15
09/10/16 16
09/10/16 17
09/10/16 18
09/10/16 19
09/10/16 20
09/10/16 21
09/10/16 22
09/10/16 23
10/10/16 00
10/10/16 01
10/10/16 02
10/10/16 03
10/10/16 04
10/10/16 05
10/10/16 06
10/10/16 07
10/10/16 08
10/10/16 09
10/10/16 10
10/10/16 11
10/10/16 12
10/10/16 13
10/10/16 14
10/10/16 15
10/10/16 16
10/10/16 17
10/10/16 18
10/10/16 19
10/10/16 20
10/10/16 21
10/10/16 22
10/10/16 23
11/10/16 00
11/10/16 01
11/10/16 02
11/10/16 03
11/10/16 04
11/10/16 05
11/10/16 06
11/10/16 07
11/10/16 08
11/10/16 09
11/10/16 10
11/10/16 11
11/10/16 12
11/10/16 13
11/10/16 14
11/10/16 15
11/10/16 16
11/10/16 17
11/10/16 18
11/10/16 19
11/10/16 20
11/10/16 21
11/10/16 22
11/10/16 23
12/10/16 00
12/10/16 01
12/10/16 02
12/10/16 03
12/10/16 04
12/10/16 05
12/10/16 06
12/10/16 07
12/10/16 08
12/10/16 09
12/10/16 10
12/10/16 11
12/10/16 12
12/10/16 13
12/10/16 14
12/10/16 15
12/10/16 16
12/10/16 17
12/10/16 18
12/10/16 19
12/10/16 20
12/10/16 21
12/10/16 22
12/10/16 23
13/10/16 00
13/10/16 01
13/10/16 02
13/10/16 03
13/10/16 04
13/10/16 05
13/10/16 06
13/10/16 07
13/10/16 08
13/10/16 09
13/10/16 10
13/10/16 11
13/10/16 12
13/10/16 13
13/10/16 14
13/10/16 15
13/10/16 16
13/10/16 17
13/10/16 18
13/10/16 19
13/10/16 20
13/10/16 21
13/10/16 22
13/10/16 23
14/10/16 00
14/10/16 01
14/10/16 02
14/10/16 03
14/10/16 04
14/10/16 05
14/10/16 06
14/10/16 07
14/10/16 08
14/10/16 09
14/10/16 10
14/10/16 11
14/10/16 12
14/10/16 13
14/10/16 14
14/10/16 15
14/10/16 16
14/10/16 17
14/10/16 18
14/10/16 19
14/10/16 20
14/10/16 21
14/10/16 22
14/10/16 23
15/10/16 00
15/10/16 01
15/10/16 02
15/10/16 03
15/10/16 04
15/10/16 05
15/10/16 06
15/10/16 07
15/10/16 08
15/10/16 09
15/10/16 10
15/10/16 11
15/10/16 12
15/10/16 13
15/10/16 14
15/10/16 15
15/10/16 16
15/10/16 17
15/10/16 18
15/10/16 19
15/10/16 20
15/10/16 21
15/10/16 22
15/10/16 23
16/10/16 00
16/10/16 01
16/10/16 02
16/10/16 03
16/10/16 04
16/10/16 05
16/10/16 06
16/10/16 07
16/10/16 08
16/10/16 09
